2005
ESTETISK, 10481
HELSEFAG, 39021
HISTORIE, 16736
IDRETT, 9536
INFOTEKN, 6501
JUS, 10171
LANDOGHAVBRUK, 1747
LÆRER, 18129
MEDIEFAG, 15298
PEDFAG, 5989
REALFAG, 8565
REISELIV, 3593
SAMFUNN, 35350
SPRÅK, 17081
TEKNO, 14073
ØKAD, 19098
