2007
ESTETISK, 8541
HELSEFAG, 37066
HISTORIE, 14301
IDRETT, 9838
INFOTEKN, 6430
JUS, 9441
LANDOGHAVBRUK, 1344 
LÆRER, 18787
MEDIEFAG, 12382
PEDFAG, 5728
REALFAG, 8548
REISELIV, 3503
SAMFUNN, 34106
SPRÅK, 15180
TEKNO, 15721
ØKAD, 21366
