2015
ESTETISK, 8485
HELSEFAG, 51636
HISTORIE, 13767
IDRETT, 12696
INFOTEKN, 9453
JUS, 17449
LANDOGHAVBRUK, 2030
LÆRER, 26654
MEDIEFAG, 12224
PEDFAG, 8650
REALFAG, 12830
REISELIV, 3329
SAMFUNN, 40892
SPRÅK, 16720
TEKNO, 22971
ØKAD, 35528
