2010
ESTETISK, 9815
HELSEFAG, 40598
HISTORIE, 14176
IDRETT, 11252
INFOTEKN, 6787
JUS, 14111
LANDOGHAVBRUK, 1470
LÆRER, 21784
MEDIEFAG, 12575
PEDFAG, 6605
REALFAG, 9604
REISELIV, 3257
SAMFUNN, 36579
SPRÅK, 16017
TEKNO, 17835
ØKAD, 25663
