2008
ESTETISK, 8704
HELSEFAG, 36827
HISTORIE, 14025
IDRETT, 9611
INFOTEKN, 6529
JUS, 9799
LANDOGHAVBRUK, 1392
LAERER, 18594
MEDIEFAG, 12921
PEDFAG, 5783
REALFAG, 8799
REISELIV, 3675
SAMFUNN, 33724
SPRAAK, 14755
TEKNO, 16926
OOKAD, 22920
