2006
ESTETISK, 8939
HELSEFAG, 38257
HISTORIE, 15423
IDRETT, 9430
INFOTEKN, 6287
JUS, 9790
LANDOGHAVBRUK, 1527
LÆRER, 19065
MEDIEFAG, 12485
PEDFAG, 6017
REALFAG, 8145
REISELIV, 3544
SAMFUNN, 34300
SPRÅK, 15763
TEKNO, 15002
ØKAD, 20210
