2016
ESTETISK, 8748
HELSEFAG, 56507
HISTORIE, 13443
IDRETT, 11743
INFOTEKN, 10168
JUS, 16636
LANDOGHAVBRUK, 2232
LÆRER, 27055
MEDIEFAG, 12029
PEDFAG, 11467
REALFAG, 14227
REISELIV, 3478
SAMFUNN, 42063
SPRÅK, 17616
TEKNO, 22961
ØKAD, 34163
