2004
ESTETISK, 9922
HELSEFAG, 38684
HISTORIE, 16749
IDRETT, 8160
INFOTEKN, 7372
JUS, 9257
LANDOGHAVBRUK, 1770
LÆRER, 17825
MEDIEFAG, 13976
PEDFAG, 5181
REALFAG, 10270
REISELIV, 3438
SAMFUNN, 34629
SPRÅK, 15319
TEKNO, 14032
ØKAD, 17479
