2017
ESTETISK, 8974
HELSEFAG, 58296
HISTORIE, 14838
IDRETT, 12430
INFOTEKN, 12238
JUS, 15989
LANDOGHAVBRUK, 2929
LÆRER, 27358
MEDIEFAG, 12481
PEDFAG, 12360
REALFAG, 13829
REISELIV, 3603
SAMFUNN, 42713
SPRÅK, 18077
TEKNO, 23044
ØKAD, 34758
