2015
ESTETISK, 1391
HELSEFAG, 9954
HISTORIE, 2929
IDRETT, 1517
INFOTEKN, 1568
JUS, 2085
LANDOGHAVBRUK, 365
LÆRER, 7293
MEDIEFAG, 1781
PEDFAG, 1200
REALFAG, 2521
REISELIV, 400
SAMFUNN, 5874
SPRÅK, 3254
TEKNO, 5945
ØKAD, 5673
