2012
ESTETISK, 1459
HELSEFAG, 9660
HISTORIE, 2771
IDRETT, 1521
INFOTEKN, 1484
JUS, 2040
LANDOGHAVBRUK, 310
LÆRER, 6981
MEDIEFAG, 1615
PEDFAG, 939
REALFAG, 2344
REISELIV, 450
SAMFUNN, 6317
SPRÅK, 2965
TEKNO, 5709
ØKAD, 4969
