2008
ESTETISK, 1315
HELSEFAG, 8741
HISTORIE, 2951
IDRETT, 1506
INFOTEKN, 1547
JUS, 1225
LANDOGHAVBRUK, 375
LAERER, 5827
MEDIEFAG, 1561
PEDFAG, 970
REALFAG, 2388
REISELIV, 489
SAMFUNN, 6447
SPRAAK, 2634
TEKNO, 5638
OOKAD, 4416
