2018
ESTETISK, 1504
HELSEFAG, 10419
HISTORIE, 3136
IDRETT, 1548
INFOTEKN, 2325
JUS, 2074
LANDOGHAVBRUK, 485
LÆRER, 7354
MEDIEFAG, 1765
PEDFAG, 1318
REALFAG, 2621
REISELIV, 322
SAMFUNN, 6146
SPRÅK, 3282
TEKNO, 7076
ØKAD, 6600
