2014
ESTETISK, 1367
HELSEFAG, 9708
HISTORIE, 2786
IDRETT, 1542
INFOTEKN, 1537
JUS, 2074
LANDOGHAVBRUK, 315
LÆRER, 7275
MEDIEFAG, 1758
PEDFAG, 975
REALFAG, 2446
REISELIV, 417
SAMFUNN, 6108
SPRÅK, 3190
TEKNO, 5812
ØKAD, 5569
