2005
ESTETISK, 1206
HELSEFAG, 8634
HISTORIE, 2525
IDRETT, 1141
INFOTEKN, 1529
JUS, 1179
LANDOGHAVBRUK, 536
LÆRER, 5220
MEDIEFAG, 1558
PEDFAG, 760
REALFAG, 2363
REISELIV, 404
SAMFUNN, 6055
SPRÅK, 2268
TEKNO, 4836
ØKAD, 4283
